2026-06-29 14:23:05,873 | [META-RNW] | INFO | __main__ | Run ID: 20260629_142305_meta_renewed | dropout=0.50 | patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:23:05,874 | [META-RNW] | INFO | __main__ | Log file: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/logs/run_20260629_142305_meta_renewed.log
2026-06-29 14:29:24,407 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [068/500] T-Acc: 100.0%  V-Acc:  60.0%  V-AUROC: 0.7500  LR: 1.00e-06
2026-06-29 14:29:24,408 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Early stop — best AUROC 0.7500 at epoch 28 (no improvement for 40 epochs)
2026-06-29 14:29:24,408 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Done. Best AUROC: 0.7500 (epoch 28)
2026-06-29 14:29:24,510 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | -> Fold 16 Result | Acc=0.600 Sens=0.500 Spec=0.750 AUROC=0.750 (Fixed Threshold: 0.5)
2026-06-29 14:29:24,527 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | === Fold 17/30 | train: 22 subj | test: 10 subj ===
2026-06-29 14:29:24,539 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Device: cuda | max_epochs=500 | batch=8 | es_patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:29:24,540 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | CE weights — HC: 1.100  MCI: 0.917
2026-06-29 14:29:24,969 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [001/500] T-Acc:  50.0%  V-Acc:  60.0%  V-AUROC: 0.1667  LR: 2.00e-05
2026-06-29 14:29:25,067 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_16_best.pth
2026-06-29 14:29:25,479 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [002/500] T-Acc:  54.5%  V-Acc:  60.0%  V-AUROC: 0.2083  LR: 4.00e-05
2026-06-29 14:29:25,591 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_16_best.pth
2026-06-29 14:29:26,021 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [003/500] T-Acc:  50.0%  V-Acc:  60.0%  V-AUROC: 0.1667  LR: 6.00e-05
2026-06-29 14:29:26,432 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [004/500] T-Acc:  45.5%  V-Acc:  60.0%  V-AUROC: 0.4583  LR: 8.00e-05
2026-06-29 14:29:26,557 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_16_best.pth
2026-06-29 14:29:27,007 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [005/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 1.00e-04
2026-06-29 14:29:27,128 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_16_best.pth
2026-06-29 14:29:27,606 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [006/500] T-Acc:  72.7%  V-Acc:  50.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:27,725 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_16_best.pth
2026-06-29 14:29:28,202 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [007/500] T-Acc:  40.9%  V-Acc:  60.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:29:28,320 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_16_best.pth
2026-06-29 14:29:28,775 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [008/500] T-Acc:  59.1%  V-Acc:  50.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:29,260 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [009/500] T-Acc:  50.0%  V-Acc:  40.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:29,714 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [010/500] T-Acc:  68.2%  V-Acc:  60.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:30,143 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [011/500] T-Acc:  59.1%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-04
2026-06-29 14:29:30,580 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [012/500] T-Acc:  40.9%  V-Acc:  60.0%  V-AUROC: 0.6250  LR: 1.00e-04
2026-06-29 14:29:31,006 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [013/500] T-Acc:  72.7%  V-Acc:  60.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:31,449 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [014/500] T-Acc:  68.2%  V-Acc:  40.0%  V-AUROC: 0.5417  LR: 1.00e-04
2026-06-29 14:29:31,887 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [015/500] T-Acc:  59.1%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 1.00e-04
2026-06-29 14:29:32,311 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [016/500] T-Acc:  68.2%  V-Acc:  40.0%  V-AUROC: 0.5417  LR: 1.00e-04
2026-06-29 14:29:32,694 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [017/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-04
2026-06-29 14:29:33,061 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [018/500] T-Acc:  72.7%  V-Acc:  70.0%  V-AUROC: 0.6667  LR: 1.00e-04
2026-06-29 14:29:33,486 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [019/500] T-Acc:  72.7%  V-Acc:  70.0%  V-AUROC: 0.6667  LR: 2.00e-05
2026-06-29 14:29:33,891 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [020/500] T-Acc:  68.2%  V-Acc:  70.0%  V-AUROC: 0.6667  LR: 2.00e-05
2026-06-29 14:29:34,284 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [021/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:34,709 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [022/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:35,150 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [023/500] T-Acc:  54.5%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:35,575 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [024/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:35,981 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [025/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:36,393 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [026/500] T-Acc:  86.4%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:36,767 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [027/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:37,159 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [028/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:37,546 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [029/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 2.00e-05
2026-06-29 14:29:37,946 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [030/500] T-Acc:  59.1%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:38,318 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [031/500] T-Acc:  72.7%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:38,704 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [032/500] T-Acc:  72.7%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:39,125 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [033/500] T-Acc:  86.4%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:39,528 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [034/500] T-Acc:  86.4%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:39,939 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [035/500] T-Acc:  68.2%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:40,360 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [036/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:40,798 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [037/500] T-Acc:  63.6%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:41,264 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [038/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:41,753 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [039/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:42,164 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [040/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 4.00e-06
2026-06-29 14:29:42,597 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [041/500] T-Acc:  72.7%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:29:43,020 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [042/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:29:43,478 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [043/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:29:43,956 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [044/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:29:44,409 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [045/500] T-Acc:  86.4%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:29:44,845 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [046/500] T-Acc:  81.8%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:29:45,298 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [047/500] T-Acc:  68.2%  V-Acc:  50.0%  V-AUROC: 0.6250  LR: 1.00e-06
2026-06-29 14:29:45,299 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Early stop — best AUROC 0.6667 at epoch 7 (no improvement for 40 epochs)
2026-06-29 14:29:45,299 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Done. Best AUROC: 0.6667 (epoch 7)
2026-06-29 14:29:45,401 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | -> Fold 17 Result | Acc=0.500 Sens=0.667 Spec=0.250 AUROC=0.625 (Fixed Threshold: 0.5)
2026-06-29 14:29:45,421 | [META-RNW] | INFO | meta_classifier_renewed.evaluators.monte_carlo_evaluator | === Fold 18/30 | train: 22 subj | test: 10 subj ===
2026-06-29 14:29:45,433 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Device: cuda | max_epochs=500 | batch=8 | es_patience=40 | lr=1e-04 | wd=1e-02
2026-06-29 14:29:45,434 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | CE weights — HC: 1.100  MCI: 0.917
2026-06-29 14:29:45,914 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [001/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 2.00e-05
2026-06-29 14:29:46,017 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_17_best.pth
2026-06-29 14:29:46,474 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [002/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 4.00e-05
2026-06-29 14:29:46,900 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [003/500] T-Acc:  45.5%  V-Acc:  40.0%  V-AUROC: 0.4583  LR: 6.00e-05
2026-06-29 14:29:47,309 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [004/500] T-Acc:  63.6%  V-Acc:  30.0%  V-AUROC: 0.4583  LR: 8.00e-05
2026-06-29 14:29:47,756 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [005/500] T-Acc:  54.5%  V-Acc:  30.0%  V-AUROC: 0.4583  LR: 1.00e-04
2026-06-29 14:29:48,176 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [006/500] T-Acc:  63.6%  V-Acc:  30.0%  V-AUROC: 0.2917  LR: 1.00e-04
2026-06-29 14:29:48,626 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [007/500] T-Acc:  77.3%  V-Acc:  50.0%  V-AUROC: 0.2083  LR: 1.00e-04
2026-06-29 14:29:49,044 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [008/500] T-Acc:  50.0%  V-Acc:  50.0%  V-AUROC: 0.2500  LR: 1.00e-04
2026-06-29 14:29:49,495 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [009/500] T-Acc:  54.5%  V-Acc:  50.0%  V-AUROC: 0.2917  LR: 1.00e-04
2026-06-29 14:29:49,923 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [010/500] T-Acc:  54.5%  V-Acc:  50.0%  V-AUROC: 0.3333  LR: 1.00e-04
2026-06-29 14:29:50,356 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [011/500] T-Acc:  68.2%  V-Acc:  50.0%  V-AUROC: 0.2917  LR: 1.00e-04
2026-06-29 14:29:50,776 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [012/500] T-Acc:  54.5%  V-Acc:  50.0%  V-AUROC: 0.3333  LR: 1.00e-04
2026-06-29 14:29:51,228 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [013/500] T-Acc:  68.2%  V-Acc:  50.0%  V-AUROC: 0.3333  LR: 1.00e-04
2026-06-29 14:29:51,648 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [014/500] T-Acc:  59.1%  V-Acc:  60.0%  V-AUROC: 0.4167  LR: 1.00e-04
2026-06-29 14:29:52,046 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [015/500] T-Acc:  77.3%  V-Acc:  60.0%  V-AUROC: 0.4583  LR: 1.00e-04
2026-06-29 14:29:52,476 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [016/500] T-Acc:  90.9%  V-Acc:  60.0%  V-AUROC: 0.3750  LR: 1.00e-04
2026-06-29 14:29:52,883 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [017/500] T-Acc:  81.8%  V-Acc:  60.0%  V-AUROC: 0.3333  LR: 1.00e-04
2026-06-29 14:29:53,302 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [018/500] T-Acc:  72.7%  V-Acc:  40.0%  V-AUROC: 0.3750  LR: 1.00e-04
2026-06-29 14:29:53,746 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [019/500] T-Acc:  77.3%  V-Acc:  60.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:29:54,187 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [020/500] T-Acc:  90.9%  V-Acc:  40.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:54,298 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer |   ↳ new best AUROC; saved checkpoint: /home/leggo/AIResearch/VOGBasedMCIDetectionSystemMobileViTSingleExperimentInference/outputs/checkpoints/run_20260629_142305_meta_renewed/fold_17_best.pth
2026-06-29 14:29:54,710 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [021/500] T-Acc:  81.8%  V-Acc:  40.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:55,146 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [022/500] T-Acc:  95.5%  V-Acc:  60.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:55,593 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [023/500] T-Acc:  90.9%  V-Acc:  70.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:29:56,012 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [024/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:29:56,434 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [025/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:29:56,927 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [026/500] T-Acc:  86.4%  V-Acc:  40.0%  V-AUROC: 0.5417  LR: 1.00e-04
2026-06-29 14:29:57,365 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [027/500] T-Acc:  95.5%  V-Acc:  40.0%  V-AUROC: 0.5417  LR: 1.00e-04
2026-06-29 14:29:57,792 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [028/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:58,187 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [029/500] T-Acc:  95.5%  V-Acc:  70.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:58,583 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [030/500] T-Acc:  86.4%  V-Acc:  60.0%  V-AUROC: 0.5833  LR: 1.00e-04
2026-06-29 14:29:58,999 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [031/500] T-Acc:  90.9%  V-Acc:  70.0%  V-AUROC: 0.5000  LR: 1.00e-04
2026-06-29 14:29:59,437 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [032/500] T-Acc: 100.0%  V-Acc:  70.0%  V-AUROC: 0.5000  LR: 2.00e-05
2026-06-29 14:29:59,865 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [033/500] T-Acc:  90.9%  V-Acc:  60.0%  V-AUROC: 0.4583  LR: 2.00e-05
2026-06-29 14:30:00,263 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [034/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 2.00e-05
2026-06-29 14:30:00,647 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [035/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 2.00e-05
2026-06-29 14:30:01,036 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [036/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 2.00e-05
2026-06-29 14:30:01,485 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [037/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5000  LR: 2.00e-05
2026-06-29 14:30:01,892 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [038/500] T-Acc:  86.4%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 2.00e-05
2026-06-29 14:30:02,323 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [039/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 2.00e-05
2026-06-29 14:30:02,753 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [040/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 2.00e-05
2026-06-29 14:30:03,222 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [041/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 2.00e-05
2026-06-29 14:30:03,652 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [042/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 2.00e-05
2026-06-29 14:30:04,100 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [043/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:04,515 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [044/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:04,951 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [045/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:05,435 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [046/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:05,877 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [047/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:06,308 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [048/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:06,779 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [049/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:07,224 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [050/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:07,657 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [051/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:08,093 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [052/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:08,527 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [053/500] T-Acc: 100.0%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 4.00e-06
2026-06-29 14:30:09,007 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [054/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 1.00e-06
2026-06-29 14:30:09,474 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [055/500] T-Acc:  90.9%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 1.00e-06
2026-06-29 14:30:09,884 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [056/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 1.00e-06
2026-06-29 14:30:10,340 | [META-RNW] | INFO | meta_classifier_renewed.model_trainers.meta_trainer | Ep [057/500] T-Acc:  95.5%  V-Acc:  50.0%  V-AUROC: 0.5417  LR: 1.00e-06
